Month,Province,Campaign,Lead Source,Package,Leads Generated,Conversion Rate,Leads Converted
2025-05-31,Western Cape,Digital Ads,Google,100/100 Mbps,147,0.15,22
2025-05-31,Western Cape,Digital Ads,Google,200/200 Mbps,221,0.16,35
2025-05-31,Western Cape,Digital Ads,Google,500/500 Mbps,188,0.13,24
2025-05-31,Western Cape,Digital Ads,Google,1000/1000 Mbps,82,0.05,4
2025-05-31,Western Cape,Digital Ads,Word of Mouth,10/10 Mbps,268,0.09,24
2025-05-31,Western Cape,Digital Ads,Word of Mouth,50/50 Mbps,192,0.18,34
2025-05-31,Western Cape,Digital Ads,Word of Mouth,100/100 Mbps,56,0.14,7
2025-05-31,Western Cape,Digital Ads,Word of Mouth,200/200 Mbps,84,0.17,14
2025-05-31,Western Cape,Digital Ads,Word of Mouth,500/500 Mbps,76,0.16,12
2025-05-31,Western Cape,Digital Ads,Word of Mouth,1000/1000 Mbps,177,0.16,28
2025-05-31,Western Cape,Digital Ads,Local Radio,10/10 Mbps,253,0.06,15
2025-05-31,Western Cape,Digital Ads,Local Radio,50/50 Mbps,135,0.15,20
2025-05-31,Western Cape,Digital Ads,Local Radio,100/100 Mbps,86,0.13,11
2025-05-31,Western Cape,Digital Ads,Local Radio,200/200 Mbps,90,0.06,5
2025-05-31,Western Cape,Digital Ads,Local Radio,500/500 Mbps,69,0.11,7
2025-05-31,Western Cape,Digital Ads,Local Radio,1000/1000 Mbps,98,0.18,17
2025-05-31,Western Cape,Referral,Facebook,10/10 Mbps,112,0.2,22
2025-05-31,Western Cape,Referral,Facebook,50/50 Mbps,59,0.17,10
2025-05-31,Western Cape,Referral,Facebook,100/100 Mbps,175,0.08,14
2025-05-31,Western Cape,Referral,Facebook,200/200 Mbps,161,0.2,32
2025-05-31,Western Cape,Referral,Facebook,500/500 Mbps,92,0.14,12
2025-05-31,Western Cape,Referral,Facebook,1000/1000 Mbps,230,0.14,32
2025-05-31,Western Cape,Referral,Google,10/10 Mbps,229,0.11,25
2025-05-31,Western Cape,Referral,Google,50/50 Mbps,209,0.07,14
2025-05-31,Western Cape,Referral,Google,100/100 Mbps,262,0.06,15
2025-05-31,Western Cape,Referral,Google,200/200 Mbps,41,0.06,2
2025-05-31,Western Cape,Referral,Google,500/500 Mbps,84,0.16,13
2025-05-31,Western Cape,Referral,Google,1000/1000 Mbps,41,0.09,3
2025-05-31,Western Cape,Referral,Word of Mouth,10/10 Mbps,74,0.12,8
2025-05-31,Western Cape,Referral,Word of Mouth,50/50 Mbps,79,0.2,15
2025-05-31,Western Cape,Referral,Word of Mouth,100/100 Mbps,134,0.17,22
2025-05-31,Western Cape,Referral,Word of Mouth,200/200 Mbps,155,0.16,24
2025-05-31,Western Cape,Referral,Word of Mouth,500/500 Mbps,191,0.1,19
2025-05-31,Western Cape,Referral,Word of Mouth,1000/1000 Mbps,162,0.16,25
2025-05-31,Western Cape,Referral,Local Radio,10/10 Mbps,289,0.11,31
2025-05-31,Western Cape,Referral,Local Radio,50/50 Mbps,236,0.11,25
2025-05-31,Western Cape,Referral,Local Radio,100/100 Mbps,118,0.14,16
2025-05-31,Western Cape,Referral,Local Radio,200/200 Mbps,139,0.11,15
2025-05-31,Western Cape,Referral,Local Radio,500/500 Mbps,280,0.11,30
2025-05-31,Western Cape,Referral,Local Radio,1000/1000 Mbps,253,0.13,32
2025-05-31,Western Cape,Outdoor,Facebook,10/10 Mbps,280,0.17,47
2025-05-31,Western Cape,Outdoor,Facebook,50/50 Mbps,262,0.11,28
2025-05-31,Western Cape,Outdoor,Facebook,100/100 Mbps,271,0.14,37
2025-05-31,Western Cape,Outdoor,Facebook,200/200 Mbps,209,0.12,25
2025-05-31,Western Cape,Outdoor,Facebook,500/500 Mbps,259,0.16,41
2025-05-31,Western Cape,Outdoor,Facebook,1000/1000 Mbps,169,0.14,23
2025-05-31,Western Cape,Outdoor,Google,10/10 Mbps,190,0.06,11
2025-05-31,Western Cape,Outdoor,Google,50/50 Mbps,52,0.12,6
2025-05-31,Western Cape,Outdoor,Google,100/100 Mbps,118,0.18,21
2025-05-31,Western Cape,Outdoor,Google,200/200 Mbps,209,0.14,29
2025-05-31,Western Cape,Outdoor,Google,500/500 Mbps,87,0.11,9
2025-05-31,Western Cape,Outdoor,Google,1000/1000 Mbps,100,0.14,14
2025-05-31,Western Cape,Outdoor,Word of Mouth,10/10 Mbps,138,0.19,26
2025-05-31,Western Cape,Outdoor,Word of Mouth,50/50 Mbps,91,0.14,12
2025-05-31,Western Cape,Outdoor,Word of Mouth,100/100 Mbps,269,0.06,16
2025-05-31,Western Cape,Outdoor,Word of Mouth,200/200 Mbps,119,0.07,8
2025-05-31,Western Cape,Outdoor,Word of Mouth,500/500 Mbps,276,0.1,27
2025-05-31,Western Cape,Outdoor,Word of Mouth,1000/1000 Mbps,276,0.14,38
2025-05-31,Western Cape,Outdoor,Local Radio,10/10 Mbps,113,0.16,18
2025-05-31,Western Cape,Outdoor,Local Radio,50/50 Mbps,199,0.16,31
2025-05-31,Western Cape,Outdoor,Local Radio,100/100 Mbps,192,0.19,36
2025-05-31,Western Cape,Outdoor,Local Radio,200/200 Mbps,285,0.11,31
2025-05-31,Western Cape,Outdoor,Local Radio,500/500 Mbps,142,0.14,19
2025-05-31,Western Cape,Outdoor,Local Radio,1000/1000 Mbps,161,0.17,27
2025-05-31,Western Cape,Events,Facebook,10/10 Mbps,129,0.11,14
2025-05-31,Western Cape,Events,Facebook,50/50 Mbps,224,0.14,31
2025-05-31,Western Cape,Events,Facebook,100/100 Mbps,75,0.13,9
2025-05-31,Western Cape,Events,Facebook,200/200 Mbps,205,0.05,10
2025-05-31,Western Cape,Events,Facebook,500/500 Mbps,95,0.19,18
2025-05-31,Western Cape,Events,Facebook,1000/1000 Mbps,24,0.16,3
2025-05-31,Western Cape,Events,Google,10/10 Mbps,137,0.15,20
2025-05-31,Western Cape,Events,Google,50/50 Mbps,161,0.12,19
2025-05-31,Western Cape,Events,Google,100/100 Mbps,246,0.14,34
2025-05-31,Western Cape,Events,Google,200/200 Mbps,132,0.06,7
2025-05-31,Western Cape,Events,Google,500/500 Mbps,259,0.16,41
2025-05-31,Western Cape,Events,Google,1000/1000 Mbps,37,0.12,4
2025-05-31,Western Cape,Events,Word of Mouth,10/10 Mbps,227,0.14,31
2025-05-31,Western Cape,Events,Word of Mouth,50/50 Mbps,167,0.13,21
2025-05-31,Western Cape,Events,Word of Mouth,100/100 Mbps,131,0.1,13
2025-05-31,Western Cape,Events,Word of Mouth,200/200 Mbps,50,0.2,10
2025-05-31,Western Cape,Events,Word of Mouth,500/500 Mbps,256,0.07,17
2025-05-31,Western Cape,Events,Word of Mouth,1000/1000 Mbps,264,0.15,39
2025-05-31,Western Cape,Events,Local Radio,10/10 Mbps,160,0.19,30
2025-05-31,Western Cape,Events,Local Radio,50/50 Mbps,229,0.09,20
2025-05-31,Western Cape,Events,Local Radio,100/100 Mbps,28,0.14,3
2025-05-31,Western Cape,Events,Local Radio,200/200 Mbps,88,0.11,9
2025-05-31,Western Cape,Events,Local Radio,500/500 Mbps,127,0.17,21
2025-05-31,Western Cape,Events,Local Radio,1000/1000 Mbps,65,0.17,11
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,10/10 Mbps,266,0.14,37
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,50/50 Mbps,71,0.17,12
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,100/100 Mbps,184,0.18,33
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,200/200 Mbps,59,0.14,8
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,500/500 Mbps,45,0.06,2
2025-05-31,KwaZulu-Natal,Digital Ads,Facebook,1000/1000 Mbps,100,0.16,16
2025-05-31,KwaZulu-Natal,Digital Ads,Google,10/10 Mbps,33,0.19,6
2025-05-31,KwaZulu-Natal,Digital Ads,Google,50/50 Mbps,296,0.15,44
2025-05-31,KwaZulu-Natal,Digital Ads,Google,100/100 Mbps,291,0.12,34
2025-05-31,KwaZulu-Natal,Digital Ads,Google,200/200 Mbps,237,0.11,26
2025-05-31,KwaZulu-Natal,Digital Ads,Google,500/500 Mbps,195,0.12,23
2025-05-31,KwaZulu-Natal,Digital Ads,Google,1000/1000 Mbps,246,0.19,46
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,10/10 Mbps,249,0.17,42
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,50/50 Mbps,244,0.13,31
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,100/100 Mbps,219,0.1,21
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,200/200 Mbps,183,0.07,12
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,500/500 Mbps,70,0.1,7
2025-05-31,KwaZulu-Natal,Digital Ads,Word of Mouth,1000/1000 Mbps,163,0.05,8
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,10/10 Mbps,30,0.08,2
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,50/50 Mbps,249,0.06,14
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,100/100 Mbps,111,0.1,11
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,200/200 Mbps,159,0.06,9
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,500/500 Mbps,232,0.08,18
2025-05-31,KwaZulu-Natal,Digital Ads,Local Radio,1000/1000 Mbps,35,0.12,4
2025-05-31,KwaZulu-Natal,Referral,Facebook,10/10 Mbps,167,0.16,26
2025-05-31,KwaZulu-Natal,Referral,Facebook,50/50 Mbps,48,0.12,5
2025-05-31,KwaZulu-Natal,Referral,Facebook,100/100 Mbps,148,0.1,14
2025-05-31,KwaZulu-Natal,Referral,Facebook,200/200 Mbps,178,0.07,12
2025-05-31,KwaZulu-Natal,Referral,Facebook,500/500 Mbps,137,0.07,9
2025-05-31,KwaZulu-Natal,Referral,Facebook,1000/1000 Mbps,27,0.12,3
2025-05-31,KwaZulu-Natal,Referral,Google,10/10 Mbps,251,0.15,37
2025-05-31,KwaZulu-Natal,Referral,Google,50/50 Mbps,111,0.1,11
2025-05-31,KwaZulu-Natal,Referral,Google,100/100 Mbps,246,0.2,49
2025-05-31,KwaZulu-Natal,Referral,Google,200/200 Mbps,89,0.2,17
2025-05-31,KwaZulu-Natal,Referral,Google,500/500 Mbps,245,0.12,29
2025-05-31,KwaZulu-Natal,Referral,Google,1000/1000 Mbps,34,0.07,2
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,10/10 Mbps,23,0.06,1
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,50/50 Mbps,190,0.07,13
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,100/100 Mbps,41,0.06,2
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,200/200 Mbps,51,0.12,6
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,500/500 Mbps,242,0.09,21
2025-05-31,KwaZulu-Natal,Referral,Word of Mouth,1000/1000 Mbps,200,0.19,38
2025-05-31,KwaZulu-Natal,Referral,Local Radio,10/10 Mbps,31,0.07,2
2025-05-31,KwaZulu-Natal,Referral,Local Radio,50/50 Mbps,32,0.07,2
2025-05-31,KwaZulu-Natal,Referral,Local Radio,100/100 Mbps,107,0.15,16
2025-05-31,KwaZulu-Natal,Referral,Local Radio,200/200 Mbps,63,0.14,8
2025-05-31,KwaZulu-Natal,Referral,Local Radio,500/500 Mbps,197,0.2,39
2025-05-31,KwaZulu-Natal,Referral,Local Radio,1000/1000 Mbps,102,0.18,18
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,10/10 Mbps,245,0.15,36
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,50/50 Mbps,139,0.11,15
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,100/100 Mbps,264,0.14,36
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,200/200 Mbps,25,0.07,1
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,500/500 Mbps,211,0.06,12
2025-05-31,KwaZulu-Natal,Outdoor,Facebook,1000/1000 Mbps,31,0.12,3
2025-05-31,KwaZulu-Natal,Outdoor,Google,10/10 Mbps,297,0.09,26
2025-05-31,KwaZulu-Natal,Outdoor,Google,50/50 Mbps,155,0.07,10
2025-05-31,KwaZulu-Natal,Outdoor,Google,100/100 Mbps,235,0.07,16
2025-05-31,KwaZulu-Natal,Outdoor,Google,200/200 Mbps,131,0.1,13
2025-05-31,KwaZulu-Natal,Outdoor,Google,500/500 Mbps,91,0.12,10
2025-05-31,KwaZulu-Natal,Outdoor,Google,1000/1000 Mbps,33,0.16,5
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,10/10 Mbps,278,0.06,16
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,50/50 Mbps,105,0.18,18
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,100/100 Mbps,265,0.12,31
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,200/200 Mbps,205,0.15,30
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,500/500 Mbps,221,0.12,26
2025-05-31,KwaZulu-Natal,Outdoor,Word of Mouth,1000/1000 Mbps,181,0.13,23
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,10/10 Mbps,96,0.11,10
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,50/50 Mbps,259,0.15,38
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,100/100 Mbps,122,0.1,12
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,200/200 Mbps,107,0.09,9
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,500/500 Mbps,92,0.13,11
2025-05-31,KwaZulu-Natal,Outdoor,Local Radio,1000/1000 Mbps,265,0.19,50
2025-05-31,KwaZulu-Natal,Events,Facebook,10/10 Mbps,285,0.05,14
2025-05-31,KwaZulu-Natal,Events,Facebook,50/50 Mbps,93,0.16,14
2025-05-31,KwaZulu-Natal,Events,Facebook,100/100 Mbps,154,0.17,26
2025-05-31,KwaZulu-Natal,Events,Facebook,200/200 Mbps,128,0.17,21
2025-05-31,KwaZulu-Natal,Events,Facebook,500/500 Mbps,127,0.19,24
2025-05-31,KwaZulu-Natal,Events,Facebook,1000/1000 Mbps,62,0.11,6
2025-05-31,KwaZulu-Natal,Events,Google,10/10 Mbps,42,0.14,5
2025-05-31,KwaZulu-Natal,Events,Google,50/50 Mbps,183,0.06,10
2025-05-31,KwaZulu-Natal,Events,Google,100/100 Mbps,166,0.2,33
2025-05-31,KwaZulu-Natal,Events,Google,200/200 Mbps,76,0.18,13
2025-05-31,KwaZulu-Natal,Events,Google,500/500 Mbps,220,0.11,24
2025-05-31,KwaZulu-Natal,Events,Google,1000/1000 Mbps,110,0.07,7
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,10/10 Mbps,243,0.18,43
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,50/50 Mbps,85,0.09,7
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,100/100 Mbps,64,0.19,12
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,200/200 Mbps,48,0.06,2
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,500/500 Mbps,219,0.16,35
2025-05-31,KwaZulu-Natal,Events,Word of Mouth,1000/1000 Mbps,92,0.16,14
2025-05-31,KwaZulu-Natal,Events,Local Radio,10/10 Mbps,237,0.19,45
2025-05-31,KwaZulu-Natal,Events,Local Radio,50/50 Mbps,216,0.08,17
2025-05-31,KwaZulu-Natal,Events,Local Radio,100/100 Mbps,254,0.14,35
2025-05-31,KwaZulu-Natal,Events,Local Radio,200/200 Mbps,211,0.09,18
2025-05-31,KwaZulu-Natal,Events,Local Radio,500/500 Mbps,81,0.17,13
2025-05-31,KwaZulu-Natal,Events,Local Radio,1000/1000 Mbps,208,0.06,12
2025-05-31,Eastern Cape,Digital Ads,Facebook,10/10 Mbps,258,0.05,12
2025-05-31,Eastern Cape,Digital Ads,Facebook,50/50 Mbps,277,0.15,41
2025-05-31,Eastern Cape,Digital Ads,Facebook,100/100 Mbps,188,0.12,22
2025-05-31,Eastern Cape,Digital Ads,Facebook,200/200 Mbps,271,0.19,51
2025-05-31,Eastern Cape,Digital Ads,Facebook,500/500 Mbps,146,0.06,8
2025-05-31,Eastern Cape,Digital Ads,Facebook,1000/1000 Mbps,141,0.13,18
2025-05-31,Eastern Cape,Digital Ads,Google,10/10 Mbps,241,0.18,43
2025-05-31,Eastern Cape,Digital Ads,Google,50/50 Mbps,30,0.13,3
2025-05-31,Eastern Cape,Digital Ads,Google,100/100 Mbps,162,0.12,19
2025-05-31,Eastern Cape,Digital Ads,Google,200/200 Mbps,91,0.08,7
2025-05-31,Eastern Cape,Digital Ads,Google,500/500 Mbps,139,0.11,15
2025-05-31,Eastern Cape,Digital Ads,Google,1000/1000 Mbps,216,0.07,15
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,10/10 Mbps,261,0.13,33
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,50/50 Mbps,142,0.12,17
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,100/100 Mbps,253,0.05,12
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,200/200 Mbps,75,0.09,6
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,500/500 Mbps,120,0.07,8
2025-05-31,Eastern Cape,Digital Ads,Word of Mouth,1000/1000 Mbps,211,0.14,29
2025-05-31,Eastern Cape,Digital Ads,Local Radio,10/10 Mbps,231,0.18,41
2025-05-31,Eastern Cape,Digital Ads,Local Radio,50/50 Mbps,173,0.13,22
2025-05-31,Eastern Cape,Digital Ads,Local Radio,100/100 Mbps,268,0.1,26
2025-05-31,Eastern Cape,Digital Ads,Local Radio,200/200 Mbps,272,0.06,16
2025-05-31,Eastern Cape,Digital Ads,Local Radio,500/500 Mbps,188,0.2,37
2025-05-31,Eastern Cape,Digital Ads,Local Radio,1000/1000 Mbps,230,0.08,18
2025-05-31,Eastern Cape,Referral,Facebook,10/10 Mbps,259,0.11,28
2025-05-31,Eastern Cape,Referral,Facebook,50/50 Mbps,256,0.18,46
2025-05-31,Eastern Cape,Referral,Facebook,100/100 Mbps,278,0.11,30
2025-05-31,Eastern Cape,Referral,Facebook,200/200 Mbps,114,0.08,9
2025-05-31,Eastern Cape,Referral,Facebook,500/500 Mbps,123,0.07,8
2025-05-31,Eastern Cape,Referral,Facebook,1000/1000 Mbps,97,0.18,17
2025-05-31,Eastern Cape,Referral,Google,10/10 Mbps,75,0.15,11
2025-05-31,Eastern Cape,Referral,Google,50/50 Mbps,155,0.08,12
2025-05-31,Eastern Cape,Referral,Google,100/100 Mbps,243,0.11,26
2025-05-31,Eastern Cape,Referral,Google,200/200 Mbps,178,0.17,30
2025-05-31,Eastern Cape,Referral,Google,500/500 Mbps,38,0.16,6
2025-05-31,Eastern Cape,Referral,Google,1000/1000 Mbps,106,0.19,20
2025-05-31,Eastern Cape,Referral,Word of Mouth,10/10 Mbps,142,0.14,19
2025-05-31,Eastern Cape,Referral,Word of Mouth,50/50 Mbps,156,0.08,12
2025-05-31,Eastern Cape,Referral,Word of Mouth,100/100 Mbps,240,0.12,28
2025-05-31,Eastern Cape,Referral,Word of Mouth,200/200 Mbps,31,0.19,5
2025-05-31,Eastern Cape,Referral,Word of Mouth,500/500 Mbps,158,0.17,26
2025-05-31,Eastern Cape,Referral,Word of Mouth,1000/1000 Mbps,102,0.08,8
2025-05-31,Eastern Cape,Referral,Local Radio,10/10 Mbps,194,0.11,21
2025-05-31,Eastern Cape,Referral,Local Radio,50/50 Mbps,91,0.19,17
2025-05-31,Eastern Cape,Referral,Local Radio,100/100 Mbps,284,0.09,25
2025-05-31,Eastern Cape,Referral,Local Radio,200/200 Mbps,66,0.14,9
2025-05-31,Eastern Cape,Referral,Local Radio,500/500 Mbps,129,0.09,11
2025-05-31,Eastern Cape,Referral,Local Radio,1000/1000 Mbps,275,0.14,38
2025-05-31,Eastern Cape,Outdoor,Facebook,10/10 Mbps,108,0.19,20
2025-05-31,Eastern Cape,Outdoor,Facebook,50/50 Mbps,267,0.09,24
2025-05-31,Eastern Cape,Outdoor,Facebook,100/100 Mbps,267,0.12,32
2025-05-31,Eastern Cape,Outdoor,Facebook,200/200 Mbps,276,0.05,13
2025-05-31,Eastern Cape,Outdoor,Facebook,500/500 Mbps,236,0.17,40
2025-05-31,Eastern Cape,Outdoor,Facebook,1000/1000 Mbps,278,0.07,19
2025-05-31,Eastern Cape,Outdoor,Google,10/10 Mbps,215,0.16,34
2025-05-31,Eastern Cape,Outdoor,Google,50/50 Mbps,64,0.18,11
2025-05-31,Eastern Cape,Outdoor,Google,100/100 Mbps,275,0.15,41
2025-05-31,Eastern Cape,Outdoor,Google,200/200 Mbps,34,0.12,4
2025-05-31,Eastern Cape,Outdoor,Google,500/500 Mbps,206,0.15,30
2025-05-31,Eastern Cape,Outdoor,Google,1000/1000 Mbps,186,0.1,18
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,10/10 Mbps,218,0.1,21
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,50/50 Mbps,288,0.14,40
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,100/100 Mbps,134,0.14,18
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,200/200 Mbps,68,0.08,5
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,500/500 Mbps,61,0.19,11
2025-05-31,Eastern Cape,Outdoor,Word of Mouth,1000/1000 Mbps,85,0.15,12
2025-05-31,Eastern Cape,Outdoor,Local Radio,10/10 Mbps,85,0.09,7
2025-05-31,Eastern Cape,Outdoor,Local Radio,50/50 Mbps,247,0.07,17
2025-05-31,Eastern Cape,Outdoor,Local Radio,100/100 Mbps,264,0.09,23
2025-05-31,Eastern Cape,Outdoor,Local Radio,200/200 Mbps,45,0.12,5
2025-05-31,Eastern Cape,Outdoor,Local Radio,500/500 Mbps,276,0.09,24
2025-05-31,Eastern Cape,Outdoor,Local Radio,1000/1000 Mbps,126,0.13,16
2025-05-31,Eastern Cape,Events,Facebook,10/10 Mbps,129,0.12,15
2025-05-31,Eastern Cape,Events,Facebook,50/50 Mbps,25,0.13,3
2025-05-31,Eastern Cape,Events,Facebook,100/100 Mbps,272,0.18,48
2025-05-31,Eastern Cape,Events,Facebook,200/200 Mbps,148,0.15,22
2025-05-31,Eastern Cape,Events,Facebook,500/500 Mbps,191,0.13,24
2025-05-31,Eastern Cape,Events,Facebook,1000/1000 Mbps,108,0.06,6
2025-05-31,Eastern Cape,Events,Google,10/10 Mbps,61,0.09,5
2025-05-31,Eastern Cape,Events,Google,50/50 Mbps,32,0.08,2
2025-05-31,Eastern Cape,Events,Google,100/100 Mbps,207,0.19,39
2025-05-31,Eastern Cape,Events,Google,200/200 Mbps,80,0.11,8
2025-05-31,Eastern Cape,Events,Google,500/500 Mbps,202,0.14,28
2025-05-31,Eastern Cape,Events,Google,1000/1000 Mbps,272,0.17,46
2025-05-31,Eastern Cape,Events,Word of Mouth,10/10 Mbps,80,0.11,8
2025-05-31,Eastern Cape,Events,Word of Mouth,50/50 Mbps,70,0.16,11
2025-05-31,Eastern Cape,Events,Word of Mouth,100/100 Mbps,160,0.11,17
2025-05-31,Eastern Cape,Events,Word of Mouth,200/200 Mbps,264,0.11,29
2025-05-31,Eastern Cape,Events,Word of Mouth,500/500 Mbps,124,0.12,14
2025-05-31,Eastern Cape,Events,Word of Mouth,1000/1000 Mbps,129,0.13,16
2025-05-31,Eastern Cape,Events,Local Radio,10/10 Mbps,59,0.16,9
2025-05-31,Eastern Cape,Events,Local Radio,50/50 Mbps,41,0.13,5
2025-05-31,Eastern Cape,Events,Local Radio,100/100 Mbps,272,0.05,13
2025-05-31,Eastern Cape,Events,Local Radio,200/200 Mbps,169,0.14,23
2025-05-31,Eastern Cape,Events,Local Radio,500/500 Mbps,258,0.12,30
2025-05-31,Eastern Cape,Events,Local Radio,1000/1000 Mbps,257,0.16,41
2025-06-30,Gauteng,Digital Ads,Facebook,10/10 Mbps,234,0.1,23
2025-06-30,Gauteng,Digital Ads,Facebook,50/50 Mbps,296,0.12,35
2025-06-30,Gauteng,Digital Ads,Facebook,100/100 Mbps,287,0.18,51
2025-06-30,Gauteng,Digital Ads,Facebook,200/200 Mbps,282,0.11,31
2025-06-30,Gauteng,Digital Ads,Facebook,500/500 Mbps,181,0.19,34
2025-06-30,Gauteng,Digital Ads,Facebook,1000/1000 Mbps,299,0.12,35
2025-06-30,Gauteng,Digital Ads,Google,10/10 Mbps,129,0.14,18
2025-06-30,Gauteng,Digital Ads,Google,50/50 Mbps,46,0.17,7
2025-06-30,Gauteng,Digital Ads,Google,100/100 Mbps,69,0.19,13
2025-06-30,Gauteng,Digital Ads,Google,200/200 Mbps,157,0.11,17
2025-06-30,Gauteng,Digital Ads,Google,500/500 Mbps,65,0.18,11
2025-06-30,Gauteng,Digital Ads,Google,1000/1000 Mbps,261,0.13,33
2025-06-30,Gauteng,Digital Ads,Word of Mouth,10/10 Mbps,267,0.11,29
2025-06-30,Gauteng,Digital Ads,Word of Mouth,50/50 Mbps,41,0.06,2
2025-06-30,Gauteng,Digital Ads,Word of Mouth,100/100 Mbps,37,0.15,5
2025-06-30,Gauteng,Digital Ads,Word of Mouth,200/200 Mbps,214,0.11,23
2025-06-30,Gauteng,Digital Ads,Word of Mouth,500/500 Mbps,167,0.19,31
2025-06-30,Gauteng,Digital Ads,Word of Mouth,1000/1000 Mbps,120,0.17,20
2025-06-30,Gauteng,Digital Ads,Local Radio,10/10 Mbps,99,0.06,5
2025-06-30,Gauteng,Digital Ads,Local Radio,50/50 Mbps,74,0.13,9
2025-06-30,Gauteng,Digital Ads,Local Radio,100/100 Mbps,198,0.18,35
2025-06-30,Gauteng,Digital Ads,Local Radio,200/200 Mbps,149,0.07,10
2025-06-30,Gauteng,Digital Ads,Local Radio,500/500 Mbps,218,0.15,32
2025-06-30,Gauteng,Digital Ads,Local Radio,1000/1000 Mbps,68,0.06,4
2025-06-30,Gauteng,Referral,Facebook,10/10 Mbps,219,0.06,13
2025-06-30,Gauteng,Referral,Facebook,50/50 Mbps,130,0.08,10
2025-06-30,Gauteng,Referral,Facebook,100/100 Mbps,140,0.14,19
2025-06-30,Gauteng,Referral,Facebook,200/200 Mbps,155,0.17,26
2025-06-30,Gauteng,Referral,Facebook,500/500 Mbps,65,0.16,10
2025-06-30,Gauteng,Referral,Facebook,1000/1000 Mbps,30,0.15,4
2025-06-30,Gauteng,Referral,Google,10/10 Mbps,53,0.18,9
2025-06-30,Gauteng,Referral,Google,50/50 Mbps,34,0.15,5
2025-06-30,Gauteng,Referral,Google,100/100 Mbps,211,0.09,18
2025-06-30,Gauteng,Referral,Google,200/200 Mbps,243,0.1,24
2025-06-30,Gauteng,Referral,Google,500/500 Mbps,83,0.17,14
2025-06-30,Gauteng,Referral,Google,1000/1000 Mbps,266,0.17,45
2025-06-30,Gauteng,Referral,Word of Mouth,10/10 Mbps,57,0.17,9
2025-06-30,Gauteng,Referral,Word of Mouth,50/50 Mbps,176,0.13,22
2025-06-30,Gauteng,Referral,Word of Mouth,100/100 Mbps,33,0.05,1
2025-06-30,Gauteng,Referral,Word of Mouth,200/200 Mbps,152,0.19,28
2025-06-30,Gauteng,Referral,Word of Mouth,500/500 Mbps,221,0.16,35
2025-06-30,Gauteng,Referral,Word of Mouth,1000/1000 Mbps,94,0.06,5
2025-06-30,Gauteng,Referral,Local Radio,10/10 Mbps,170,0.09,15
2025-06-30,Gauteng,Referral,Local Radio,50/50 Mbps,121,0.07,8
